,date,quality_of_life,age,Euro95(€/L),Diesel(€/L),Lpg(€/L),Open,High,Low,Close,adj_close,Volume,Consumer_trust,Economic_climate,Buy_willingness,annual_rate_of_change,annual_rate_of_change_derived,rolling_mean_AEX,news_sentiment,wind_gust,min_temp,avg_temp,max_temp,sunshine_duration,max_potential_sunshine_duration,precipitation_duration,max_precipitation_amount,max_humidity,min_humidity,stringency_index,icu_patients,daily_hospitalization,reproduction_rate,new_cases,new_deaths,total_cases,total_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,counts_per_day,sunrise,sunset,daylight_hours,14day_rollling_avg_temp,14day_rollling_hospitalization
416,10/19/2021,7.696158324,60.65856481,1.963,1.632,0.915,800,803.2399902,798.3699951,802.4899902,802.4899902,60300,,,,,,771.3041585,-0.19575265,15,12.3,15.15,18,1.1,11,1.8,0.3,97,85,41.67,152,465,1.36,4582,14,2063990,18337,,,,,864,8.15,18.48333333,10.33333333,13.48928571,426.6428571
417,10/20/2021,7.660493827,59.70416025,1.963,1.635,0.912,798.7299805,808.3599854,798.7299805,805.4699707,805.4699707,69300,,,,,,776.3349915,-0.184988305,18,11.9,14.7,17.5,0.5,5,0.5,1.2,90,75,41.67,165,485,1.39,5206,11,2069196,18348,,,,,649,8.166666667,18.43333333,10.26666667,13.14285714,430.0714286
418,10/21/2021,7.683274021,60.01056338,1.965,1.637,0.909,801.2299805,809.6799927,800.8699951,807.6400146,807.6400146,64100,,,,,,782.2016602,-0.161826774,19,5.7,9.7,13.7,2.1,20,9.1,5.6,95,58,41.67,164,496,1.42,5869,7,2075065,18355,,,,,568,8.2,18.4,10.2,12.425,432.8571429
419,10/22/2021,7.673352436,59.51862464,1.964,1.636,0.931,812.5,816.9699707,810.9199829,812.9699707,812.9699707,64100,,,,,,787.64416,-0.159824133,15,2.8,7.1,11.4,4.2,41,2.1,3.1,90,61,41.67,174,524,1.42,5680,10,2080745,18365,,,,,349,8.233333333,18.36666667,10.13333333,11.59642857,437.0714286
420,10/23/2021,7.740566038,57.33962264,,,,,,,,,,,,,,,790.3318093,-0.149013206,7,3.8,8.05,12.3,3.1,31,0,-0.1,94,63,41.67,179,524,1.41,6296,23,2087041,18388,23974043,12987875,11785011,42158,212,8.266666667,18.33333333,10.06666667,11.00714286,440.8571429
421,10/24/2021,7.681818182,58.16129032,,,,,,,,,,,,,,,793.9339905,-0.11959561,8,2.5,7.75,13,8.9,88,0,0,97,57,41.67,185,563,1.38,5296,1,2092337,18389,,,,,310,8.3,18.3,10,10.33214286,447.1428571
422,10/25/2021,7.760445682,59.225,1.966,1.637,0.922,815.5200195,816.75,812.0700073,813.0200195,813.0200195,62500,,,,,,797.8569946,-0.103319243,8,5.2,8.3,11.4,0.1,1,2.4,0.2,96,90,41.67,199,597,1.37,5749,6,2098086,18395,,,,,360,8.333333333,18.26666667,9.933333333,10.12142857,464.1428571
423,10/26/2021,7.641577061,59.29787234,1.971,1.639,0.933,813.4400024,818.3099976,813.0900269,816.9099731,816.9099731,76600,,,,,,802.4009949,-0.07336048,12,8.1,10.8,13.5,1.9,19,1.4,0.4,97,83,41.67,192,657,1.37,7264,20,2105350,18415,,,,,282,8.366666667,18.23333333,9.866666667,10.24642857,484.3571429
424,10/27/2021,7.646341463,56.09756098,1.973,1.639,0.923,816.0300293,818.2700195,813.9199829,815.289978,815.289978,79800,,,,,,806.1779907,-0.063002571,11,9.7,12.45,15.2,0,0,0,-0.1,95,76,41.67,200,659,1.36,7685,17,2113035,18432,,,,,246,8.4,18.2,9.8,10.46428571,503.7857143
425,10/28/2021,7.527272727,57.47272727,1.976,1.641,0.93,812.8099976,815.9500122,810.4500122,812.2299805,812.2299805,88500,,,,,,808.3169861,-0.039937742,10,8.4,12.45,16.5,8.7,89,0,0,95,62,41.67,203,741,1.35,7391,14,2120426,18446,,,,,165,8.416666667,18.16666667,9.75,10.41428571,528.5714286
426,10/29/2021,7.641025641,57.01709402,1.974,1.638,0.925,804.460022,811.5300293,801.2600098,810.9099731,810.9099731,86500,,,,,,809.3669861,-0.032938499,13,9.3,13.05,16.8,7.9,81,0,-0.1,91,61,41.67,217,804,1.35,7946,13,2128372,18459,,,,,117,8.45,18.13333333,9.683333333,10.70357143,557
427,10/30/2021,7.683333333,59.03333333,,,,,,,,,,,,,,,809.3669861,-0.015567066,11,9.8,11.75,13.7,0.5,5,5.7,0.7,95,82,41.67,218,824,1.35,8174,13,2136546,18472,24086617,13031828,11838607,61773,120,8.483333333,18.1,9.616666667,10.97142857,586.7142857
428,10/31/2021,7.544303797,57.63924051,,,,,,,,,,,,,,,809.3669861,-0.018666139,16,9.1,11.95,14.8,2.2,23,2.5,12.4,97,78,41.67,220,902,1.33,7694,14,2144240,18486,,,,,158,7.516666667,17.06666667,9.55,11.03214286,621.7857143
429,11/1/2021,7.601694915,56.97457627,1.978,1.64,0.935,815.25,815.6300049,808.2999878,811.7399902,811.7399902,68842800,-19,-28,-14,5.2,5,810.8669861,-0.021933727,15,6.3,9.45,12.6,6.3,66,0,0,91,66,41.67,236,976,1.32,7731,12,2151971,18498,,,,,118,7.55,17.03333333,9.483333333,10.90357143,658.3571429
430,11/2/2021,7.734042553,56.79787234,1.982,1.638,0.924,809.210022,812.5300293,808.4199829,812.289978,812.289978,68359200,,,,,,811.8469849,-0.033533111,7,4.6,7.05,9.5,0.3,3,2,0.3,98,83,41.67,240,1072,1.33,9112,18,2161083,18516,,,,,94,7.583333333,17,9.416666667,10.325,701.7142857
431,11/3/2021,7.818181818,59.32323232,1.986,1.638,0.936,811.2800293,816.0700073,811.2800293,816.0100098,816.0100098,63223800,,,,,,812.9009888,-0.02569047,4,2.1,4.6,7.1,0.6,6,0,0,99,93,41.67,250,1060,1.35,10214,33,2171297,18549,,,,,99,7.616666667,16.96666667,9.35,9.603571429,742.7857143
432,11/4/2021,7,50.5,1.988,1.637,0.945,820.710022,822.3400269,818.039978,820.3800049,820.3800049,82042000,,,,,,814.1749878,-0.01477337,6,1.8,6.35,10.9,4.4,47,0.9,0.1,100,70,41.67,273,1054,1.37,10911,23,2182208,18572,,,,,2,7.65,16.93333333,9.283333333,9.364285714,782.6428571
433,12/20/2021,7.197594502,57.27127356,1.963,1.597,0.938,757.25,765.5100098,755.5700073,763.0300293,763.0300293,83400,,,,,,809.1809937,-0.026092397,6,-5,1.4,7.8,6.3,84,0,-0.1,99,56,63.89,596,1815,0.82,9316,36,3006157,20579,,,,,1751,8.766666667,16.28333333,7.516666667,8.957142857,874.8571429
434,12/21/2021,7.203044439,59.77133774,1.957,1.593,0.923,771.539978,775.2800293,771.539978,774.9500122,774.9500122,73700,,,,,,806.0690862,-0.01372085,4,-6.8,-1.5,3.8,6.3,84,0,0,98,74,63.89,595,1754,0.84,13353,30,3019510,20609,,,,,4089,8.783333333,16.28333333,7.5,8.275,962.7142857
435,12/22/2021,7.21746988,59.87272363,1.952,1.588,0.926,777.6300049,782.0800171,773.9500122,782.0800171,782.0800171,50600,,,,,,804.0699972,-0.004542613,4,-7,-3.9,-0.8,5.2,69,0,0,98,85,63.89,581,1674,0.87,13362,47,3032872,20656,,,,,4997,8.783333333,16.3,7.516666667,7.442857143,1042.071429
436,12/23/2021,7.269863014,61.27862509,1.953,1.589,0.935,787.5499878,793.2000122,784.3699951,792.2999878,792.2999878,61700,,,,,,802.3433278,0.010208985,12,-1.8,1.95,5.7,0,0,9,0.7,98,79,63.89,564,1657,0.89,12436,40,3045308,20696,,,,,4393,8.8,16.3,7.5,6.989285714,1117.785714
437,12/24/2021,7.305107527,60.52010724,1.954,1.589,0.938,791.8400269,793.3400269,790.4799805,790.4799805,790.4799805,13870100,,,,,,800.1408285,0.033272345,11,-2.1,3.3,8.7,0.5,7,7.5,1.8,98,78,63.89,546,1580,0.92,12590,40,3057898,20736,,,,,1492,8.8,16.31666667,7.516666667,6.453571429,1183.714286
438,12/25/2021,7.297496318,60.10441176,,,,,,,,,,,,,,,798.763633,-0.042735789,10,-7.9,-4.85,-1.8,6.2,82,0,0,79,62,63.89,534,1444,0.94,11886,44,3069784,20780,27962587,13318626,12226618,3284562,680,8.8,16.33333333,7.533333333,5.217857143,1239.785714
439,12/26/2021,7.326196474,60.27386935,,,,,,,,,,,,,,,797.4169983,-0.033289339,9,-7.9,-4.35,-0.8,6.5,86,0,0,81,55,63.89,541,1442,0.96,11432,11,3081216,20791,,,,,796,8.816666667,16.33333333,7.516666667,4.017857143,1289.857143
440,12/27/2021,7.345800525,60.67321546,1.958,1.595,0.909,788.8400269,798.5100098,788.4000244,797.2999878,797.2999878,32149200,,,,,,796.0559998,-0.012916632,8,-1.6,1.25,4.1,0,0,0.4,0.2,99,82,63.89,533,1464,1,9175,12,3090391,20803,,,,,1527,8.816666667,16.35,7.533333333,3.175,1337
441,12/28/2021,7.376439327,60.78375993,1.958,1.594,0.935,796.9899902,803.5900269,796.6099854,800.9500122,800.9500122,38421000,,,,,,796.50091,0.006643586,10,3.9,6.2,8.5,0.2,3,3.1,1.1,99,94,63.89,521,1471,1.07,15817,75,3106208,20878,,,,,1133,8.816666667,16.36666667,7.55,2.778571429,1383.214286
442,12/29/2021,7.291777188,59.6127321,1.961,1.597,0.927,801.5,802.2800293,793.5599976,796.1199951,796.1199951,40008600,,,,,,796.4691671,0.015661497,9,6.1,8.35,10.6,0,0,4.4,1.1,98,91,63.89,515,1450,1.13,14778,49,3120986,20927,,,,,754,8.816666667,16.38333333,7.566666667,2.521428571,1422.357143
443,12/30/2021,7.245644599,60.48611111,1.97,1.606,0.929,797.6799927,800.8099976,797.6799927,800.25,800.25,32300,,,,,,795.5116679,0.013739868,16,6.4,9.65,12.9,0,0,5.3,1.3,98,85,63.89,492,1365,1.18,16813,40,3137799,20967,,,,,576,8.816666667,16.4,7.583333333,2.535714286,1450.142857
444,12/31/2021,7.290734824,60.6433121,1.976,1.612,0.934,799.6500244,800.3599854,797.0300293,797.9299927,797.9299927,15700,,,,,,794.3150024,0.020717159,17,10.3,11.75,13.2,0.7,9,3,3,94,82,63.89,481,1285,1.23,15713,32,3153512,20999,,,,,314,8.816666667,16.41666667,7.6,2.871428571,1465.357143
445,1/1/2022,7.394636015,59.32183908,,,,,,,,,,-28,-43,-18,6.4,7.4,792.342729,0.034737509,11,9.8,11.45,13.1,0.9,12,1.4,0.8,97,84,69.44,459,1188,1.26,17582,27,3171094,21026,29580520,13327159,12250494,4870287,261,8.816666667,16.43333333,7.616666667,3.360714286,1474.5
446,1/2/2022,7.328431373,58.7902439,,,,,,,,,,,,,,,789.5390015,0.053716119,19,7.8,10.1,12.4,0,0,10.2,2,95,79,69.44,462,1200,1.28,14536,6,3185630,21032,,,,,410,8.816666667,16.45,7.633333333,3.628571429,1484.928571
447,1/3/2022,7.406103286,57.21495327,1.976,1.62,0.915,802.5,805.8499756,800.6199951,803.3099976,803.3099976,48000,,,,,,793.5669983,0.070322193,17,6.7,8.7,10.7,1.9,25,0.1,0.2,92,77,69.44,475,1255,1.35,18506,14,3204136,21046,,,,,428,8.8,16.46666667,7.666666667,4.15,1444.928571
448,1/4/2022,7.387640449,58.22408964,1.977,1.62,0.911,808.7600098,812.5499878,802.2800293,804.2800293,804.2800293,75400,,,,,,796.5,0.089596741,9,0,4.1,8.2,1.2,16,1.7,0.8,94,78,69.44,464,1229,1.42,24897,19,3229033,21065,,,,,357,8.8,16.5,7.7,4.55,1407.428571
449,1/5/2022,7.294117647,59.48351648,1.977,1.622,0.904,802.5,805.6599731,799.5800171,800.75,800.75,65100,,,,,,798.3669983,0.081776053,15,0.4,4.1,7.8,4,52,3.1,0.9,91,72,69.44,449,1185,1.48,24812,39,3253845,21104,,,,,273,8.8,16.51666667,7.716666667,5.121428571,1372.5
450,1/6/2022,7.101694915,56.86440678,1.98,1.629,0.906,786.9199829,789.2800293,779.8400269,785.9000244,785.9000244,67500,,,,,,797.727002,0.062002826,11,-3.2,1.55,6.3,6.2,80,0,-0.1,95,75,69.44,419,1122,1.52,34872,12,3288717,21116,,,,,177,8.783333333,16.53333333,7.75,5.092857143,1334.285714
451,1/7/2022,7.077844311,58.05357143,1.98,1.638,0.911,788.9500122,789.9400024,783.6300049,788.4299927,788.4299927,70800,,,,,,797.5220032,0.054027155,14,0.7,2.9,5.1,2.5,32,4.6,0.5,94,86,69.44,409,1107,1.48,28357,24,3317074,21140,,,,,168,8.783333333,16.55,7.766666667,5.064285714,1300.5
452,1/8/2022,7.325203252,59.06504065,,,,,,,,,,,,,,,797.5220032,0.045347925,14,-0.6,1.9,4.4,1.8,23,9.2,1.9,96,85,69.44,405,1076,1.43,32484,8,3349558,21148,31474625,13340326,12275923,6725998,123,8.766666667,16.58333333,7.816666667,5.546428571,1274.214286
453,1/9/2022,7.120567376,57.21985816,,,,,,,,,,,,,,,797.5220032,0.05403344,9,0.2,3.95,7.7,2.8,36,4.7,1.9,98,78,69.44,397,1073,1.36,28171,7,3377729,21155,,,,,141,8.766666667,16.6,7.833333333,6.139285714,1247.857143
454,1/10/2022,7.326388889,56.54861111,1.979,1.645,0.905,792.0999756,792.4199829,770.3099976,773.1300049,773.1300049,72300,,,,,,795.1050049,0.054487471,4,-4.1,1.1,6.3,6.5,82,0,0,100,84,65.74,396,1130,1.32,29039,8,3406768,21163,,,,,144,8.75,16.63333333,7.883333333,6.128571429,1224
455,1/11/2022,7.144,58.96825397,1.976,1.646,0.91,781.8900146,783.7299805,777.3599854,782.3499756,782.3499756,65700,,,,,,793.2450012,0.032639258,7,-1.4,1.2,3.8,1.9,24,2,0.2,99,80,65.74,386,1102,1.28,32244,18,3439012,21181,,,,,126,8.733333333,16.65,7.916666667,5.771428571,1197.642857
456,1/12/2022,7.263736264,58.72527473,1.973,1.644,0.909,788.6599731,794.1300049,785.5999756,790.4400024,790.4400024,98732400,,,,,,792.677002,0.02289094,7,-0.1,2.85,5.8,0.3,4,0,0,99,97,65.74,375,1057,1.28,33835,8,3472847,21189,,,,,91,8.716666667,16.68333333,7.966666667,5.378571429,1169.571429
457,2/28/2022,7.490666667,56.46148738,2.099,1.788,0.935,716.7600098,730.9299927,712.7600098,729.7199707,729.7199707,155500,,,,,,785.623999,-0.128953367,9,-0.7,4.45,9.6,9.5,89,0,0,81,42,34.26,162,1308,1.1,92079,54,6455310,21660,,,,,1506,7.383333333,18.15,10.76666667,5.007142857,1165.5
458,3/1/2022,7.601426534,59.74878952,2.109,1.798,0.938,728.5200195,731.0599976,713.460022,713.460022,713.460022,139700,-39,-58,-26,9.7,10.7,777.177002,-0.155110642,5,0.9,4.6,8.3,1.2,11,0,-0.1,84,51,34.26,150,1258,1.08,36495,16,6491805,21676,,,,,3511,7.35,18.18333333,10.83333333,4.496428571,1163.571429
459,3/2/2022,7.555255336,59.39633818,2.123,1.819,0.953,711.539978,726.2700195,709.4400024,721,721,153800,,,,,,772.0700018,-0.156586662,7,-0.8,4.35,9.5,9.9,91,0,0,93,52,34.26,160,1285,1.12,48489,11,6540294,21687,,,,,3714,7.316666667,18.21666667,10.9,3.989285714,1170.5
460,3/3/2022,7.574756606,61.30128428,2.15,1.854,0.972,721.1900024,726.3400269,703.7800293,705.4199829,705.4199829,119000,,,,,,766.5158335,-0.163301229,8,-2.8,3.45,9.7,9.9,91,0,0,94,42,34.26,155,1256,1.18,58284,8,6598578,21695,,,,,2881,7.283333333,18.25,10.96666667,3.514285714,1174.5
461,3/4/2022,7.615220484,60.7902197,2.184,1.906,0.989,700.1400146,701.5499878,671.6799927,671.7299805,671.7299805,146200,,,,,,755.5508321,-0.160845816,8,-1.7,3,7.7,7.4,67,0,0,96,58,34.26,147,1244,1.24,68312,10,6666890,21705,,,,,1411,7.233333333,18.28333333,11.05,3.107142857,1173.714286
462,3/5/2022,7.593457944,60.42093023,,,,,,,,,,,,,,,751.1209051,-0.170927286,9,-3.8,1.6,7,9.7,88,0,0,84,53,34.26,157,1201,1.25,67207,9,6734097,21714,33931357,13452365,12359362,8988090,860,7.2,18.3,11.1,2.928571429,1171.714286
463,3/6/2022,7.653271028,60.08014911,,,,,,,,,,,,,,,746.1579956,-0.178493828,9,-3.1,1.55,6.2,7.9,71,0,0,97,56,34.26,157,1211,1.22,66799,4,6800896,21718,,,,,1073,7.166666667,18.33333333,11.16666667,2.746428571,1173.571429
464,3/7/2022,7.588053553,61.18331617,2.236,1.972,1.021,660.3499756,681.3400269,653.0900269,669.039978,669.039978,189700,,,,,,734.471991,-0.178565726,6,-5.7,1.35,8.4,10.2,91,0,0,96,45,34.26,161,1325,1.15,64454,0,6865350,21718,,,,,971,7.116666667,18.36666667,11.25,2.732142857,1188.071429
465,3/8/2022,7.596590909,60.83971631,2.319,2.082,1.042,660.7299805,676.9400024,652.7999878,656.7399902,656.7399902,158400,,,,,,721.3029907,-0.193395779,11,-2.2,4.1,10.4,10.3,91,0,0,83,36,34.26,157,1429,1.15,66234,12,6931584,21730,,,,,705,7.083333333,18.4,11.31666667,2.817857143,1211.071429
466,3/9/2022,7.724346076,60.35412475,2.368,2.229,1.077,670.4799805,688.3300171,668.4400024,688.3300171,688.3300171,153400,,,,,,718.3054477,-0.201762065,8,-2.5,5,12.5,10.3,91,0,0,76,29,34.26,170,1460,1.15,74246,10,7005830,21740,,,,,497,7.05,18.43333333,11.38333333,3.039285714,1238.5
467,3/10/2022,7.462365591,60.31182796,2.383,2.277,1.091,687.2299805,687.3200073,670.0499878,671.8499756,671.8499756,125374100,,,,,,714.4341583,-0.19420597,9,-3.9,5.6,15.1,10.3,90,0,0,84,29,34.26,160,1498,1.13,74518,41,7080348,21781,,,,,372,7,18.46666667,11.46666667,3.157142857,1268.857143
468,3/11/2022,7.68401487,62.11895911,2.362,2.253,1.097,673.039978,688.2800293,665.1500244,674.7999878,674.7999878,131200,,,,,,706.2399902,-0.213902771,14,1.5,6.85,12.2,10.3,90,0,0,76,29,34.26,160,1503,1.08,69186,13,7149534,21794,,,,,269,6.966666667,18.5,11.53333333,3.567857143,1295.5
469,3/12/2022,7.718592965,59.84079602,,,,,,,,,,,,,,,699.3209007,-0.21170257,9,5,9.65,14.3,7.7,67,0,0,70,41,34.26,154,1528,1.02,60048,11,7209582,21805,33982611,13453915,12361714,9035492,201,6.916666667,18.51666667,11.6,4.171428571,1325.928571
470,3/13/2022,7.593846154,59.48159509,,,,,,,,,,,,,,,690.2089905,-0.192623034,9,4.6,10.05,15.5,9.4,81,0,0,74,34,34.26,152,1622,0.95,52342,8,7261924,21813,,,,,326,6.883333333,18.55,11.66666667,4.685714286,1366.285714
471,3/14/2022,7.647239264,60.68501529,2.336,2.22,1.096,677.2399902,681.8499756,670.8099976,674.2999878,674.2999878,106444800,,,,,,684.6669922,-0.178376421,11,-0.7,5.8,12.3,2.4,21,1.9,0.4,99,63,23.15,151,1769,0.88,45900,6,7307824,21819,,,,,327,6.85,18.58333333,11.73333333,4.782142857,1399.214286
472,3/15/2022,7.624454148,59.6419214,2.325,2.198,1.104,666.2199707,677.3300171,660,676.3800049,676.3800049,105710400,,,,,,680.9589905,-0.199163496,5,-1.1,5.45,12,2,17,0,-0.1,99,65,23.15,156,1796,0.88,52897,12,7360721,21831,,,,,229,6.8,18.61666667,11.81666667,4.842857143,1437.642857
473,3/16/2022,7.701986755,59.53947368,2.311,2.179,1.109,688.25,707.2199707,686.3200073,703.5200195,703.5200195,130847200,,,,,,679.2109924,-0.20384106,11,-0.8,6.65,14.1,6.4,54,0,0,99,50,23.15,161,1810,0.89,60265,11,7420986,21842,,,,,152,6.766666667,18.65,11.88333333,5.007142857,1475.142857
474,3/17/2022,7.746031746,59.3968254,2.306,2.17,1.111,708.7399902,710.5300293,700.6099854,707.4500122,707.4500122,93160500,,,,,,679.4139954,-0.209544942,12,-0.8,5.4,11.6,6.6,55,1.7,0.9,96,49,23.15,154,1801,0.88,53669,19,7474655,21861,,,,,126,6.716666667,18.68333333,11.96666667,5.146428571,1514.071429
475,3/18/2022,7.549295775,59.55555556,2.294,2.161,1.114,709.9500122,716.3599854,709.9500122,716.3599854,716.3599854,158150200,,,,,,683.8769958,-0.214443505,8,-2.2,6.15,14.5,11.1,93,0,0,97,59,23.15,152,1823,0.86,54220,19,7528875,21880,,,,,72,6.683333333,18.7,12.01666667,5.371428571,1555.428571
476,3/19/2022,7.603773585,55.66037736,,,,,,,,,,,,,,,683.8769958,-0.227259919,14,0,6.15,12.3,11,91,0,0,94,44,23.15,139,1665,0.83,41460,11,7570335,21891,34028506,13455830,12366899,9074329,53,6.65,18.73333333,12.08333333,5.696428571,1588.571429
477,3/20/2022,7.623762376,59.24752475,,,,,,,,,,,,,,,683.8769958,-0.219086081,14,2.1,6.95,11.8,7.6,63,0,-0.1,89,38,23.15,137,1723,0.77,34823,8,7605158,21899,,,,,101,6.6,18.76666667,12.16666667,6.082142857,1625.142857
478,3/21/2022,7.75,57.83870968,2.288,2.152,1.114,715.4199829,721.0900269,714.460022,718.3699951,718.3699951,76082600,,,,,,688.8099976,-0.228346482,6,-0.1,7.6,15.3,11,90,0,-0.1,98,40,23.15,148,1869,0.73,31921,3,7637079,21902,,,,,93,6.566666667,18.8,12.23333333,6.528571429,1664
479,3/22/2022,7.736111111,56.48611111,2.296,2.152,1.129,722.1900024,730,720.8800049,728.2700195,728.2700195,84912900,,,,,,695.9630005,-0.217532814,6,1.7,10.85,20,9.3,76,0,0,98,34,23.15,158,1832,0.74,40558,25,7677637,21927,,,,,72,6.516666667,18.83333333,12.31666667,7.010714286,1692.785714
480,3/23/2022,7.641666667,58.60833333,2.299,2.154,1.136,730.8400269,732.2299805,718.3499756,721.8099976,721.8099976,94836600,,,,,,699.3109985,-0.2081379,7,0.8,9.5,18.2,10.8,88,0,0,99,29,23.15,158,1869,0.76,42788,16,7720425,21943,,,,,120,6.483333333,18.86666667,12.38333333,7.332142857,1722
481,3/24/2022,8,49,2.308,2.166,1.14,722.0900269,723.9199829,718.25,720.8499756,720.8499756,76010300,,,,,,704.2109985,-0.218313947,6,-1.3,8,17.3,11.3,91,0,0,98,38,23.15,147,1826,0.76,39098,15,7759523,21958,,,,,1,6.45,18.88333333,12.43333333,7.503571429,1745.428571
